runtime,theta,theta,theta,theta,theta,theta,theta,theta,speed,speed,speed,speed,speed,speed,speed,speed,tau,tau,tau,tau,tau,tau,tau,tau,torque,torque,torque,torque,torque,torque,torque,torque,thread_timer,temp,temp,temp,temp,temp,temp,temp,temp
16030,0.395267,1.675857,0.803731,6.907634,1.00676,-4.788885,1.073169,6.760968,0,4.861712,0,4.770566,0,-3.000027,0,3.007784,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,9,25,-14,27,4,-13,5,15,10.204416,26,25,26,26,27,27,27,27
16040,0.395267,1.725498,0.803731,6.955603,1.00676,-4.912945,1.073169,6.884198,0,4.873347,0,4.803534,0,-3.023783,0,3.00536,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,3,27,-14,8,4,-8,5,7,9.877349,26,25,26,26,27,27,27,27
16050,0.395267,1.772806,0.803731,7.003306,1.00676,-5.030061,1.073169,7.001388,0,4.834562,0,4.846198,0,-2.982574,0,3.009238,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,29,-3,23,3,-12,4,20,10.081652,26,25,26,26,27,27,27,27
16060,0.395267,1.82298,0.803731,7.053469,1.00676,1.128361,1.073169,7.126098,0,4.925707,0,4.894679,0,-3.020874,0,2.995664,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-23,27,-6,40,4,-6,5,11,9.91233,26,25,26,26,27,27,27,27
16070,0.395267,1.872238,0.803731,7.101992,1.00676,1.009339,1.073169,7.243927,0,4.888861,0,4.962553,0,-3.01845,0,2.990331,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,4,34,-14,30,4,-9,4,11,10.061391,26,25,26,26,27,27,27,27
16080,0.395267,1.921645,0.803731,7.151974,1.00676,0.887845,1.073169,7.364941,0,4.931525,0,4.894679,0,-2.99324,0,2.973362,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,11,28,-7,29,3,-10,4,15,9.823388,26,25,26,26,27,27,27,27
16090,0.395267,1.9702,0.803731,7.200955,1.00676,0.768536,1.073169,7.483868,0,4.910193,0,4.916011,0,-3.042206,0,3.014571,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-22,28,10,20,3,-9,4,10,10.008077,26,25,26,26,27,27,27,27
16100,0.395267,2.019181,0.803731,7.249542,1.00676,0.647618,1.073169,7.604019,0,4.916011,0,4.852015,0,-3.000027,0,3.002451,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,11,32,-4,24,4,-9,4,9,10.03888,26,25,26,26,27,27,27,27
16110,0.395267,2.067022,0.803731,7.297106,1.00676,0.530577,1.073169,1.44107,0,4.84038,0,4.803534,0,-3.002451,0,3.000027,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-28,20,12,34,5,-9,4,17,10.135815,26,25,26,26,27,27,27,27
16120,0.395267,2.116141,0.803731,7.345309,1.00676,0.405409,1.073169,1.562989,0,4.819048,0,4.846198,0,-3.027661,0,3.00536,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-22,34,-16,16,4,-15,4,8,9.762465,26,25,26,26,27,27,27,27
16130,0.395267,2.164983,0.803731,7.39413,1.00676,0.286664,1.073169,1.682171,0,4.916011,0,4.919889,0,-2.987907,0,2.968029,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,6,39,-5,40,4,-7,5,14,10.260841,26,25,26,26,27,27,27,27
16140,0.395267,2.214901,0.803731,7.444314,1.00676,0.163412,1.073169,1.804847,0,4.931525,0,4.898558,0,-3.03154,0,3.009238,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,6,32,-3,23,0,-12,2,13,9.852768,26,25,26,26,27,27,27,27
16150,0.395267,2.262945,0.803731,7.491612,1.00676,0.046958,1.073169,1.92095,0,4.941221,0,4.888861,0,-3.035903,0,3.01845,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-26,29,-6,31,4,-14,8,11,10.05008,26,25,26,26,27,27,27,27
16160,0.395267,2.314696,0.803731,7.542894,1.00676,-0.07804,1.073169,2.043711,0,4.919889,0,4.855894,0,-2.986452,0,2.989361,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-11,30,-17,29,4,-6,3,16,9.91578,26,25,26,26,27,27,27,27
16170,0.395267,2.361919,0.803731,7.590128,1.00676,-0.195411,1.073169,2.164022,0,4.867529,0,4.81323,0,-3.025237,0,3.027661,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-21,35,15,22,3,-12,3,14,9.997013,26,25,26,26,27,27,27,27
16180,0.395267,2.410431,0.803731,1.354816,1.00676,-0.315935,1.073169,2.282692,0,4.824866,0,4.819048,0,-3.00536,0,2.995664,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,12,-5,29,3,-17,5,8,9.962638,26,25,26,26,27,27,27,27
16190,0.395267,2.459635,0.803731,1.402422,1.00676,-0.436033,1.073169,2.400202,0,4.867529,0,4.84038,0,-3.003906,0,2.973362,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,4,40,-6,39,4,-8,3,15,10.140513,26,25,26,26,27,27,27,27
16200,0.395267,2.507754,0.803731,1.451765,1.00676,-0.556621,1.073169,2.520396,0,4.931525,0,4.873347,0,-3.032994,0,3.03057,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-17,31,-19,31,5,-14,4,18,9.817991,26,25,26,26,27,27,27,27
16210,0.395267,2.55699,0.803731,1.500182,1.00676,-0.675888,1.073169,2.641079,0,4.898558,0,4.904375,0,-3.013117,0,2.997118,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-21,23,-16,19,3,-6,5,14,10.085487,26,25,26,26,27,27,27,27
16220,0.395267,2.60694,0.803731,1.550803,1.00676,-0.799299,1.073169,2.765374,0,4.916011,0,4.980006,0,-3.016995,0,3.00633,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-10,44,-14,24,5,-6,4,14,9.978015,26,25,26,26,27,27,27,27
16230,0.395267,2.656283,0.803731,1.598708,1.00676,-0.919695,1.073169,2.881371,0,4.937343,0,4.931525,0,-3.013117,0,3.027661,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-21,32,-15,29,3,-15,5,14,9.967096,26,25,26,26,27,27,27,27
16240,0.395267,2.705275,0.803731,1.648158,1.00676,-1.040027,1.073169,3.002652,0,4.888861,0,4.834562,0,-2.998573,0,2.963666,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,32,-15,19,4,-13,5,5,9.995315,26,25,26,26,27,27,27,27
16250,0.395267,2.75318,0.803731,1.696425,1.00676,-1.157291,1.073169,3.121908,0,4.84038,0,4.830684,0,-3.01845,0,3.00633,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,9,16,-6,24,4,-13,3,12,10.041611,26,25,26,26,27,27,27,27
16260,0.395267,2.801681,0.803731,1.744585,1.00676,-1.279425,1.073169,3.242315,0,4.846198,0,4.791898,0,-2.998573,0,3.019904,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-28,27,-5,26,4,-15,3,25,9.8934,26,25,26,26,27,27,27,27
16270,0.395267,2.850342,0.803731,1.792533,1.00676,-1.398787,1.073169,3.361028,0,4.894679,0,4.925707,0,-3.027661,0,2.977241,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,4,36,-19,30,4,-5,5,7,10.132864,26,25,26,26,27,27,27,27
16280,0.395267,2.900282,0.803731,1.842185,1.00676,-1.523689,1.073169,3.4825,0,4.888861,0,4.919889,0,-3.00633,0,3.019904,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-16,28,-5,12,3,-8,4,15,9.891092,26,25,26,26,27,27,27,27
16290,0.395267,2.948933,0.803731,1.890132,1.00676,-1.639356,1.073169,3.59986,0,4.952857,0,4.904375,0,-2.986452,0,3.002451,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-23,44,-4,45,3,-11,5,17,10.081297,26,25,26,26,27,27,27,27
16300,0.395267,2.99949,0.803731,1.940285,1.00676,-1.762788,1.073169,3.722185,0,4.952857,0,4.861712,0,-3.014571,0,2.970454,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-18,18,-18,28,3,-10,5,10,9.952909,26,25,26,26,27,27,27,27
16310,0.395267,3.048024,0.803731,1.988978,1.00676,-1.882971,1.073169,3.841686,0,4.904375,0,4.824866,0,-3.000997,0,3.013117,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,11,24,-4,27,4,-12,4,16,9.971686,26,25,26,26,27,27,27,27
16320,0.395267,3.096025,0.803731,2.036883,1.00676,-2.002004,1.073169,3.963595,0,4.81323,0,4.81323,0,-3.014571,0,3.011662,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-23,29,-16,19,3,-13,4,20,9.987889,26,25,26,26,27,27,27,27
16330,0.395267,3.144515,0.803731,2.084309,1.00676,-2.124541,1.073169,4.082297,0,4.861712,0,4.834562,0,-3.020874,0,3.00633,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,10,34,-4,33,-1,-6,4,8,10.151351,26,25,26,26,27,27,27,27
16340,0.395267,3.193198,0.803731,2.132799,1.00676,-2.243137,1.073169,4.201021,0,4.910193,0,4.877225,0,-2.989361,0,3.016995,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-19,35,-4,40,4,-9,4,11,9.78419,26,25,26,26,27,27,27,27
16350,0.395267,3.243073,0.803731,2.181791,1.00676,-2.364982,1.073169,4.321278,0,4.941221,0,4.894679,0,-3.026207,0,2.990331,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-18,23,-4,45,3,-7,4,10,10.038958,26,25,26,26,27,27,27,27
16360,0.395267,3.292917,0.803731,2.232242,1.00676,-2.487018,1.073169,4.443624,0,4.941221,0,4.952857,0,-3.007784,0,2.991785,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-21,32,-19,22,8,-9,5,14,9.962098,26,25,26,26,27,27,27,27
16370,0.395267,3.342271,0.803731,2.2815,1.00676,-2.605572,1.073169,4.564606,0,4.883043,0,4.910193,0,-2.995664,0,2.987907,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,29,-15,23,4,-7,5,21,10.053133,26,25,26,26,27,27,27,27
16380,0.395267,3.39074,0.803731,2.329799,1.00676,-2.726469,1.073169,4.681892,0,4.888861,0,4.861712,0,-3.038327,0,3.00536,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-18,37,-6,34,3,-18,4,12,10.014403,26,25,26,26,27,27,27,27
16390,0.395267,3.438784,0.803731,2.377534,1.00676,-2.844266,1.073169,4.800456,0,4.834562,0,4.797716,0,-2.994694,0,3.00633,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-19,28,1,29,3,-9,4,10,9.998331,26,25,26,26,27,27,27,27
16400,0.395267,3.487839,0.803731,2.427004,1.00676,-2.967325,1.073169,4.923547,0,4.883043,0,4.803534,0,-3.011662,0,2.987907,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,18,-13,36,3,-7,7,15,9.963121,26,25,26,26,27,27,27,27
16410,0.395267,3.537576,0.803731,2.475346,1.00676,-3.089426,1.073169,5.043837,0,4.873347,0,4.888861,0,-3.026207,0,3.00536,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-21,26,-14,27,4,-16,5,8,9.970835,26,25,26,26,27,27,27,27
16420,0.395267,3.585471,0.803731,2.524274,1.00676,-3.206562,1.073169,5.161602,0,4.916011,0,4.898558,0,-2.982574,0,2.971908,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,31,20,20,3,-7,4,11,10.01118,26,25,26,26,27,27,27,27
16430,0.395267,3.634739,0.803731,2.572722,1.00676,-3.328375,1.073169,5.279686,0,4.941221,0,4.937343,0,-3.032994,0,2.982574,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-22,38,-12,37,5,-10,5,16,9.959533,26,25,26,26,27,27,27,27
16440,0.395267,3.684093,0.803731,2.622353,1.00676,-3.447813,1.073169,5.401787,0,4.916011,0,4.861712,0,-3.027661,0,3.016995,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-26,29,-5,31,4,-17,4,5,9.98704,26,25,26,26,27,27,27,27
16450,0.395267,3.733181,0.803731,2.670534,1.00676,-3.568219,1.073169,5.523291,0,4.931525,0,4.867529,0,-2.987907,0,2.982574,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-21,18,-6,35,4,-4,6,11,10.058434,26,25,26,26,27,27,27,27
16460,0.395267,3.782002,0.803731,2.71812,1.00676,-3.688562,1.073169,5.642025,0,4.852015,0,4.770566,0,-3.029116,0,3.007784,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-19,17,15,13,3,-16,0,17,9.86096,26,25,26,26,27,27,27,27
16470,0.395267,3.83045,0.803731,2.767239,1.00676,-3.809129,1.073169,5.760856,0,4.846198,0,4.819048,0,-3.000027,0,2.997118,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,8,24,4,16,3,-11,5,8,10.085266,26,25,26,26,27,27,27,27
16480,0.395267,3.879058,0.803731,2.815517,1.00676,-3.930804,1.073169,5.88139,0,4.883043,0,4.855894,0,-3.014571,0,2.965121,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,0,39,1,24,3,-11,5,12,9.998056,26,25,26,26,27,27,27,27
16490,0.395267,3.928188,0.803731,2.863837,1.00676,-4.051455,1.073169,6.002831,0,4.919889,0,4.888861,0,-3.032994,0,3.025237,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-21,30,16,39,5,-8,6,14,10.030845,26,25,26,26,27,27,27,27
16500,0.395267,3.97801,0.803731,2.913543,1.00676,-4.173811,1.073169,6.121937,0,4.941221,0,4.941221,0,-3.007784,0,3.011662,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,11,22,-4,31,4,-14,5,8,9.933605,26,25,26,26,27,27,27,27
16510,0.395267,4.027428,0.803731,2.962917,1.00676,-4.291236,1.073169,6.241599,0,4.947039,0,4.916011,0,-3.016995,0,2.982574,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-22,22,20,27,3,-10,4,10,10.080901,26,25,26,26,27,27,27,27
16520,0.395267,4.077218,0.803731,3.011963,1.00676,-4.414625,1.073169,6.36354,0,4.904375,0,4.910193,0,-3.000027,0,3.029116,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-21,33,-14,18,5,-15,3,19,9.966968,26,25,26,26,27,27,27,27
16530,0.395267,4.124857,0.803731,3.060496,1.00676,-4.531975,1.073169,6.48205,0,4.81323,0,4.824866,0,-3.003906,0,2.973362,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,36,-14,18,4,-11,5,10,10.001394,26,25,26,26,27,27,27,27
16540,0.395267,4.173891,0.803731,3.108635,1.00676,-4.655311,1.073169,6.601125,0,4.846198,0,4.809352,0,-3.01845,0,2.987907,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,22,-5,35,3,-10,4,11,9.868968,26,25,26,26,27,27,27,27
16550,0.395267,4.22301,0.803731,3.156817,1.00676,-4.77592,1.073169,6.724579,0,4.883043,0,4.819048,0,-3.00633,0,3.03057,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-19,31,-14,21,2,-13,4,22,10.235604,26,25,26,26,27,27,27,27
16560,0.395267,4.271341,0.803731,3.205595,1.00676,-4.893888,1.073169,6.842024,0,4.919889,0,4.931525,0,-3.034449,0,2.982574,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-23,24,-6,39,2,-8,4,5,9.775472,26,25,26,26,27,27,27,27
16570,0.395267,4.319949,0.803731,3.25463,1.00676,-5.014284,1.073169,6.961952,0,4.916011,0,4.925707,0,-3.010693,0,3.019904,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-21,29,-14,30,4,-1,4,13,10.046378,26,25,26,26,27,27,27,27
16580,0.395267,4.370528,0.803731,3.304495,1.00676,-5.139016,1.073169,7.085544,0,4.904375,0,4.888861,0,-2.991785,0,3.011662,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,4,36,-11,29,3,-12,4,18,10.049954,26,25,26,26,27,27,27,27
16590,0.395267,4.418465,0.803731,3.352709,1.00676,1.026586,1.073169,7.203522,0,4.888861,0,4.852015,0,-3.016995,0,2.957363,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-23,25,-4,32,4,-7,4,9,10.066094,26,25,26,26,27,27,27,27
16600,0.395267,4.467478,0.803731,3.401189,1.00676,0.906306,1.073169,7.322896,0,4.867529,0,4.803534,0,-2.997118,0,3.013117,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,11,28,-4,19,4,-12,4,17,9.90662,26,25,26,26,27,27,27,27
16610,0.395267,4.516501,0.803731,3.449126,1.00676,0.787114,1.073169,7.441864,0,4.861712,0,4.770566,0,-3.020874,0,3.016026,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,24,-14,31,4,-13,4,17,10.100293,26,25,26,26,27,27,27,27
16620,0.395267,4.56561,0.803731,3.49784,1.00676,0.662989,1.073169,7.565147,0,4.830684,0,4.846198,0,-3.020874,0,3.003906,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-21,32,-14,25,4,-9,4,8,9.899541,26,25,26,26,27,27,27,27
16630,0.395267,4.614634,0.803731,3.545948,1.00676,0.542924,1.073169,1.40059,0,4.941221,0,4.867529,0,-2.990331,0,3.01845,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,1,35,-13,30,4,-6,4,16,10.007899,26,25,26,26,27,27,27,27
16640,0.395267,4.663295,0.803731,3.595567,1.00676,0.420972,1.073169,1.522285,0,4.910193,0,4.883043,0,-3.032994,0,2.991785,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,6,27,-4,33,3,-8,5,13,9.973669,26,25,26,26,27,27,27,27
16650,0.395267,4.712691,0.803731,3.644921,1.00676,0.302025,1.073169,1.640072,0,4.952857,0,4.96837,0,-3.002451,0,2.984998,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-18,28,-18,26,3,-12,5,11,9.965392,26,25,26,26,27,27,27,27
16660,0.395267,4.762546,0.803731,3.694019,1.00676,0.182023,1.073169,1.759658,0,4.916011,0,4.931525,0,-3.003906,0,3.011662,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-3,27,-17,30,4,-15,3,18,10.023798,26,25,26,26,27,27,27,27
16670,0.395267,4.812155,0.803731,3.742191,1.00676,0.059506,1.073169,1.883059,0,4.904375,0,4.782202,0,-3.045115,0,3.000027,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-19,24,15,8,5,-20,4,11,10.003582,26,25,26,26,27,27,27,27
16680,0.395267,4.859367,0.803731,3.790341,1.00676,-0.05976,1.073169,2.001782,0,4.861712,0,4.81323,0,-2.990331,0,3.010693,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-15,25,-4,27,4,-8,5,11,9.901313,26,25,26,26,27,27,27,27
16690,0.395267,4.908529,0.803731,3.838512,1.00676,-0.178463,1.073169,2.120591,0,4.830684,0,4.791898,0,-3.03154,0,3.000027,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,11,29,-4,24,3,-3,5,22,10.121867,26,25,26,26,27,27,27,27
16700,0.395267,4.957329,0.803731,3.887077,1.00676,-0.300595,1.073169,2.240881,0,4.910193,0,4.925707,0,-3.03057,0,3.000027,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-17,31,-14,30,3,-13,4,11,9.924503,26,25,26,26,27,27,27,27
16710,0.395267,5.006608,0.803731,3.9361,1.00676,-0.420661,1.073169,2.361693,0,4.941221,0,4.910193,0,-2.974332,0,2.984998,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-19,34,-15,31,3,-8,2,15,10.088557,26,25,26,26,27,27,27,27
16720,0.395267,5.055919,0.803731,3.98588,1.00676,-0.542581,1.073169,2.481194,0,4.952857,0,4.919889,0,-3.03057,0,2.975786,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,40,-4,39,4,-13,10,12,9.835506,26,25,26,26,27,27,27,27
16730,0.395267,5.105784,0.803731,4.034797,1.00676,-0.66351,1.073169,2.604605,0,4.904375,0,4.855894,0,-3.020874,0,3.019904,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-8,25,-12,25,5,-22,4,6,10.130308,26,25,26,26,27,27,27,27
16740,0.395267,5.15483,0.803731,4.083512,1.00676,-0.783895,1.073169,2.721603,0,4.877225,0,4.846198,0,-3.000997,0,2.998573,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,5,35,-4,27,4,-7,5,10,9.873735,26,25,26,26,27,27,27,27
16750,0.395267,5.202734,0.803731,4.130884,1.00676,-0.902821,1.073169,2.841743,0,4.824866,0,4.803534,0,-3.022328,0,2.991785,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-24,26,-13,6,4,-10,5,20,10.074739,26,25,26,26,27,27,27,27
16760,0.395267,5.251257,0.803731,4.179524,1.00676,-1.02473,1.073169,2.963609,0,4.852015,0,4.819048,0,-2.997118,0,3.002451,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,6,32,-5,26,1,-14,5,10,9.935321,26,25,26,26,27,27,27,27
16770,0.395267,5.300014,0.803731,4.227418,1.00676,-1.143294,1.073169,3.081321,0,4.916011,0,4.873347,0,-3.014571,0,2.966575,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,11,30,-15,29,2,-7,4,14,10.010433,26,25,26,26,27,27,27,27
16780,0.395267,5.349943,0.803731,4.278316,1.00676,-1.265374,1.073169,3.201068,0,4.916011,0,4.888861,0,-3.022328,0,3.007784,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,8,20,-1,35,4,-16,5,14,9.91198,26,25,26,26,27,27,27,27
16790,0.395267,5.398636,0.803731,4.325699,1.00676,-1.38463,1.073169,3.321666,0,4.919889,0,4.962553,0,-3.007784,0,3.01845,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-19,49,-13,25,4,-10,5,9,10.175229,26,25,26,26,27,27,27,27
16800,0.395267,5.447414,0.803731,4.375607,1.00676,-1.505015,1.073169,3.442968,0,4.947039,0,4.919889,0,-3.011662,0,2.991785,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-18,27,-4,20,5,-11,3,10,9.833295,26,25,26,26,27,27,27,27
16810,0.395267,5.496523,0.803731,4.423981,1.00676,-1.625326,1.073169,3.560424,0,4.898558,0,4.861712,0,-2.997118,0,3.027661,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-18,31,-7,28,4,-11,7,19,10.075763,26,25,26,26,27,27,27,27
16820,0.395267,5.54625,0.803731,4.474081,1.00676,-1.747182,1.073169,3.683654,0,4.84038,0,4.797716,0,-3.014571,0,2.989361,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,16,19,28,4,-8,4,11,9.9535,26,25,26,26,27,27,27,27
16830,0.395267,5.594155,0.803731,4.521112,1.00676,-1.865991,1.073169,3.801248,0,4.84038,0,4.809352,0,-3.016995,0,2.974332,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,6,22,-6,17,4,-8,5,13,10.101614,26,25,26,26,27,27,27,27
16840,0.395267,5.643413,0.803731,4.570668,1.00676,-1.991032,1.073169,3.924478,0,4.877225,0,4.861712,0,-3.000027,0,3.027661,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-28,38,-14,23,5,-14,4,18,9.833904,26,25,26,26,27,27,27,27
16850,0.395267,5.692691,0.803731,4.618349,1.00676,-2.108978,1.073169,4.041828,0,4.888861,0,4.883043,0,-3.027661,0,2.982574,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-19,39,-14,20,5,-9,5,12,10.061982,26,25,26,26,27,27,27,27
16860,0.395267,5.742035,0.803731,4.667405,1.00676,-2.229172,1.073169,4.163012,0,4.962553,0,4.925707,0,-2.998573,0,3.010693,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-16,40,-5,36,3,-11,3,13,9.91793,26,25,26,26,27,27,27,27
16870,0.395267,5.790781,0.803731,4.716428,1.00676,-2.347799,1.073169,4.280489,0,4.947039,0,4.852015,0,-2.99324,0,3.020874,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-9,14,-15,29,4,-12,5,22,9.97164,26,25,26,26,27,27,27,27
16880,0.395267,5.839847,0.803731,4.765174,1.00676,-2.469847,1.073169,4.401728,0,4.894679,0,4.867529,0,-3.016026,0,2.965121,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,20,-4,36,3,-10,5,7,10.116675,26,25,26,26,27,27,27,27
16890,0.395267,5.887859,0.803731,4.813378,1.00676,-2.586951,1.073169,4.518012,0,4.81323,0,4.770566,0,-2.986452,0,3.00536,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-15,29,-13,24,3,-11,4,13,10.033093,26,25,26,26,27,27,27,27
16900,0.395267,5.936978,0.803731,4.860707,1.00676,-2.709169,1.073169,4.639942,0,4.84038,0,4.81323,0,-3.032994,0,3.01845,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,7,33,-13,19,3,-12,4,24,9.865074,26,25,26,26,27,27,27,27
